  1324.01, 1235.405618492295, 1150.3124739691796, 1068.7305664306539, 990.6598958767181, 916.100462307372, 845.0522657226156, 777.5153061224489, 713.4895835068722, 652.9750978758851, 595.9718492294878, 542.4798375676801, 492.4990628904622, 446.0295251978342, 403.0712244897959, 363.6241607663473, 327.6883340274885, 295.2637442732195, 266.35039150354015, 240.94827571845062, 219.05739691795085, 200.6777551020408, 185.8093502707205, 174.45218242398997, 166.60625156184923, 162.2715576842982, 161.44810079133697, 164.13588088296544, 170.3348979591837, 180.0451520199917, 193.26664306538947, 209.99937109537694, 230.2433361099542, 253.99853810912126, 281.264977092878, 312.04265306122454, 346.33156601416084, 384.13171595168683, 425.4431028738026, 470.2657267805082, 518.5995876718035, 570.4446855476886, 625.8010204081633, 684.6685922532279, 747.0474010828825, 812.9374468971263, 882.3387296959603, 955.2512494793835, 1031.6750062473973, 1111.61
  1310.394173261141, 1221.8167805081216, 1136.7506247396918, 1055.1957059558517, 977.1520241566014, 902.6195793419411, 831.5983715118701, 764.088400666389, 700.0896668054978, 639.6021699291963, 582.6259100374845, 529.1608871303623, 479.20710120783, 432.7645522698875, 389.8332403165347, 350.4131653477717, 314.50432736359846, 282.106726364015, 253.22036234902123, 227.84523531861723, 205.981345272803, 187.62869221157848, 172.78727613494374, 161.45709704289877, 153.63815493544357, 149.33044981257808, 148.5339816743024, 151.24875052061643, 157.47475635152023, 167.21199916701377, 180.4604789670971, 197.22019575177012, 217.49114952103295, 241.2733402748855, 268.5667680133278, 299.3714327363599, 333.6873344439817, 371.5144731361933, 412.85284881299464, 457.70246147438576, 506.0633111203667, 557.9353977509371, 613.3187213660975, 672.2132819658476, 734.6190795501877, 800.5361141191171, 869.9643856726367, 942.9038942107454, 1019.3546397334449, 1099.3166222407328
  1297.3181216159933, 1208.7677176176594, 1123.7285506039152, 1042.2006205747605, 964.1839275301958, 889.6784714702209, 818.6842523948355, 751.20127030404, 687.2295251978343, 626.7690170762183, 569.8197459391921, 516.3817117867554, 466.4549146189087, 420.0393544356517, 377.1350312369845, 337.7419450229071, 301.86009579341936, 269.4894835485215, 240.63010828821325, 215.28197001249478, 193.44506872136608, 175.11940441482713, 160.30497709287795, 149.0017867555185, 141.20983340274884, 136.92911703456892, 136.15963765097877, 138.90139525197836, 145.15438983756772, 154.9186214077468, 168.19408996251565, 184.98079550187424, 205.2787380258226, 229.0879175343607, 256.4083340274886, 287.2399875052062, 321.5828779675136, 359.4370054144107, 400.80236984589754, 445.6789712619742, 494.0668096626407, 545.9658850478968, 601.3761974177426, 660.2977467721782, 722.730533111204, 788.6745564348189, 858.129816743024, 931.0963140358183, 1007.5740483132032, 1087.563019575177
  1284.7818450645566, 1196.258429820908, 1111.2462515618495, 1029.7453102873803, 951.7556059975011, 877.2771386922118, 806.3099083715119, 738.853915035402, 674.9091586838819, 614.4756393169514, 557.5533569346106, 504.14231153685955, 454.2425031236984, 407.85393169512696, 364.9765972511453, 325.6104997917534, 289.75563931695126, 257.41201582673887, 228.5796293211162, 203.25847980008328, 181.44856726364014, 163.14989171178675, 148.36245314452307, 137.0862515618492, 129.3212869637651, 125.06755935027071, 124.3250687213661, 127.09381507705123, 133.37379841732613, 143.16501874219077, 156.46747605164518, 173.28117034568933, 193.60610162432323, 217.4422698875469, 244.7896751353603, 275.64831736776347, 310.01819658475637, 347.89931278633907, 389.29166597251145, 434.1952561432737, 482.6100832986257, 534.5361474385672, 589.9734485630987, 648.92198667222, 711.3817617659313, 777.3527738442317, 846.8350229071224, 919.8285089546022, 996.3332319866727, 1076.349192003332
  1272.7853436068306, 1184.2889171178679, 1099.3037276134946, 1017.8297750937109, 939.8670595585173, 865.4155810079135, 794.4753394418992, 727.0463348604748, 663.1285672636402, 602.7220366513953, 545.8267430237402, 492.4426863806747, 442.569866722199, 396.20828404831315, 353.35793835901706, 314.0188296543107, 278.19095793419405, 245.87432319866724, 217.0689254477301, 191.77476468138275, 169.99184089962515, 151.72015410245731, 136.95970428987917, 125.71049146189085, 117.97251561849228, 113.74577675968347, 113.0302748854644, 115.82600999583508, 122.13298209079551, 131.9511911703457, 145.28063723448565, 162.12132028321537, 182.4732403165348, 206.336397334444, 233.71079133694298, 264.59642232403166, 298.99329029571015, 336.9013952519784, 378.32073719283636, 423.25131611828414, 471.6931320283217, 523.6461849229488, 579.1104748021658, 638.0860016659725, 700.5727655143693, 766.5707663473553, 836.0800041649316, 909.1004789670969, 985.6321907538529, 1065.675139525198
  1261.3286172428157, 1172.8591795085383, 1087.9009787588507, 1006.4540149937526, 928.5182882132445, 854.0937984173263, 783.1805456059976, 715.7785297792587, 651.8877509371097, 591.5082090795504, 534.6399042065807, 481.2828363182007, 431.4370054144106, 385.1024114952103, 342.2790545605997, 302.9669346105789, 267.16605164514783, 234.87640566430656, 206.09799666805495, 180.83082465639316, 159.07488962932112, 140.83019158683882, 126.09673052894624, 114.87450645564346, 107.16351936693043, 102.96376926280716, 102.27525614327364, 105.09798000832987, 111.43194085797586, 121.2771386922116, 134.6335735110371, 151.50124531445235, 171.88015410245734, 195.7702998750521, 223.17168263223658, 254.08430237401086, 288.5081591003749, 326.44325281132865, 367.88958350687216, 412.84715118700547, 461.3159558517286, 513.2959975010413, 568.7872761349438, 627.7897917534361, 690.3035443565185, 756.32853394419, 825.8647605164518, 898.9122240733028, 975.4709246147444, 1055.5408621407748
  1250.4116659725114, 1161.9692169929199, 1077.0380049979176, 995.6180299875052, 917.7092919616827, 843.31179092045, 772.4255268638068, 705.0504997917534, 641.1867097042899, 580.8341566014162, 523.9928404831321, 470.6627613494377, 420.8439192003331, 374.53631403581835, 331.7399458558933, 292.4548146605581, 256.68092044981256, 224.41826322365682, 195.66684298209077, 170.42665972511455, 148.69771345272804, 130.48000416493127, 115.77353186172424, 104.57829654310702, 96.89429820907954, 92.72153685964182, 92.06001249479384, 94.90972511453562, 101.27067471886716, 111.14286130778845, 124.52628488129949, 141.42094543940027, 161.82684298209082, 185.74397750937112, 213.1723490212412, 244.111957517701, 278.56280299875056, 316.52488546438985, 357.99820491461895, 402.9827613494378, 451.4785547688465, 503.4855851728447, 559.0038525614327, 618.0333569346107, 680.5740982923785, 746.6260766347356, 816.1892919616829, 889.2637442732195, 965.8494335693465, 1045.9463598500624
  1240.0344897959183, 1151.619029571012, 1066.7148063306956, 985.3218200749687, 907.4400708038319, 833.0695585172847, 762.2102832153271, 694.8622448979593, 631.0254435651813, 570.699879216993, 513.8855518533944, 460.5824614743856, 410.7906080799666, 364.50999167013737, 321.7406122448979, 282.48246980424824, 246.73556434818823, 214.49989587671806, 185.77546438983757, 160.56226988754685, 138.8603123698459, 120.6695918367347, 105.99010828821321, 94.82186172428153, 87.16485214493959, 83.01907955018741, 82.384543940025, 85.26124531445232, 91.64918367346941, 101.54835901707624, 114.95877134527284, 131.88042065805917, 152.31330695543525, 176.2574302374011, 203.71279050395674, 234.67938775510208, 269.1572219908372, 307.14629321116206, 348.64660141607663, 393.65814660558107, 442.1809287796753, 494.21494793835905, 549.7602040816327, 608.8166972094962, 671.3844273219496, 737.4633944189922, 807.0535985006251, 880.1550395668471, 956.7677176176597, 1036.8916326530612
  1230.1970887130362, 1141.8086172428157, 1056.9313827571846, 975.5653852561433, 897.7106247396919, 823.3671012078303, 752.5348146605583, 685.2137650978759, 621.4039525197835, 561.1053769262809, 504.31803831736784, 451.0419366930445, 401.27707205331103, 355.0234443981674, 312.2810537276134, 273.0499000416493, 237.32998334027485, 205.12130362349023, 176.42386089129528, 151.23765514369012, 129.5626863806747, 111.39895460224906, 96.74645980841314, 85.605201999167, 77.97518117451061, 73.85639733444398, 73.2488504789671, 76.15254060807997, 82.5674677217826, 92.493631820075, 105.93103290295713, 122.87967097042902, 143.33954602249065, 167.31065805914207, 194.79300708038323, 225.78659308621414, 260.2914160766348, 298.30747605164515, 339.8347730112453, 384.8733069554353, 433.42307788421505, 485.4840857975844, 541.0563306955435, 600.1398125780926, 662.7345314452315, 728.8404872969597, 798.4576801332781, 871.5861099541858, 948.2257767596839, 1028.376680549771
  1220.8994627238649, 1132.53798000833, 1047.6877342773846, 966.3487255310287, 888.5209537692629, 814.2044189920869, 743.3991211995003, 676.1050603915036, 612.3222365680967, 552.0506497292796, 495.29029987505214, 442.0411870054144, 392.30331112036646, 346.07667221990835, 303.36127030404, 264.15710537276135, 228.46417742607244, 196.28248646397338, 167.61203248646396, 142.45281549354436, 120.8048354852145, 102.6680924614744, 88.04258642232399, 76.92831736776341, 69.32528529779258, 65.2334902124115, 64.65293211162016, 67.5836109954186, 74.02552686380676, 83.9786797167847, 97.44306955435239, 114.41869637650983, 134.90556018325702, 158.90366097459395, 186.41299875052067, 217.4335735110371, 251.96538525614332, 290.0084339858393, 331.562719700125, 376.6282423990005, 425.2050020824658, 477.29299875052067, 532.8922324031654, 592.0027030403999, 654.6244106622244, 720.7573552686381, 790.4015368596421, 863.5569554352353, 940.223610995419, 1020.4015035401916
